"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Possession.time"
2019-02-27,544,0,2,0,2019-12-31,0,0,0,7368
2015-04-16,1341,0,3,0,2019-12-31,0,0,0,41280
2018-02-28,1093,1,3,0,2019-12-31,0,0,0,16104
2018-09-18,563,0,3,0,2019-12-31,0,0,0,11256
2016-05-09,1724,1,6,0,2019-12-31,0,0,0,31944
2019-11-19,49,0,1,0,2019-12-31,0,0,0,1008
2018-03-13,18,1,4,0,2019-12-31,0,0,0,15792
2015-03-08,2116,0,4,0,2019-12-31,0,0,0,42216
2017-10-12,652,0,3,0,2019-12-31,0,0,0,19440
2018-09-10,497,0,4,0,2019-12-31,0,0,0,11448
2015-03-02,3357,1,3,1,2019-08-29,0,1,0,39384
2015-06-03,2957,1,2,1,2018-02-21,1,0,0,23856
2015-04-23,2432,1,1,1,2018-07-29,0,1,0,28632
2016-10-05,1239,0,2,0,2019-12-31,0,0,0,28368
2015-03-08,2507,1,3,1,2017-08-07,1,0,0,21192
2017-03-25,995,0,3,0,2019-12-31,0,0,0,24264
2019-08-10,277,1,5,0,2019-12-31,0,0,0,3432
2018-01-05,1565,1,2,0,2019-12-31,0,0,0,17400
2018-08-29,836,1,2,0,2019-12-31,0,0,0,11736
2016-10-02,668,0,2,0,2019-12-31,0,0,0,28440
2015-01-18,2192,1,4,0,2019-12-31,0,0,0,43392
2018-10-03,482,0,4,0,2019-12-31,0,0,0,10896
2018-05-26,900,1,3,0,2019-12-31,0,0,0,14016
2016-09-04,1646,0,1,0,2019-12-31,0,0,0,29112
2017-08-17,1105,1,3,0,2019-12-31,0,0,0,20784
2017-11-21,518,0,3,0,2019-12-31,0,0,0,18480
2016-12-29,1242,1,5,0,2019-12-31,0,0,0,26328
2019-03-08,753,1,3,0,2019-12-31,0,0,0,7152
2016-02-21,2743,1,5,0,2019-12-31,0,0,0,33816
2019-03-05,951,1,5,0,2019-12-31,0,0,0,7224
2015-07-06,3015,1,5,0,2019-12-31,0,0,0,39336
2017-11-21,651,0,4,0,2019-12-31,0,0,0,18480
2019-01-11,279,1,3,0,2019-12-31,0,0,0,8496
2018-12-04,701,0,3,0,2019-12-31,0,0,0,9408
2016-05-29,1337,0,4,0,2019-12-31,0,0,0,31464
2019-05-15,111,0,2,0,2019-12-31,0,0,0,5520
2017-03-27,1838,1,6,0,2019-12-31,0,0,0,24216
2016-09-16,904,0,5,0,2019-12-31,0,0,0,28824
2018-08-10,366,0,4,0,2019-12-31,0,0,0,12192
2015-09-25,3259,1,3,1,2019-09-23,0,1,0,35016
2018-07-08,692,0,5,0,2019-12-31,0,0,0,12984
2015-11-29,2271,1,3,0,2019-12-31,0,0,0,35832
2016-09-25,1420,0,4,0,2019-12-31,0,0,0,28608
2017-03-30,1419,1,2,0,2019-12-31,0,0,0,24144
2016-06-21,1524,1,2,0,2019-12-31,0,0,0,30912
2019-07-25,117,0,4,0,2019-12-31,0,0,0,3816
2018-01-04,741,0,4,0,2019-12-31,0,0,0,17424
2017-02-04,1200,0,4,0,2019-12-31,0,0,0,25440
2015-08-06,2270,1,3,1,2017-11-13,1,0,0,19920
2016-02-29,22,0,3,1,2016-04-18,0,0,1,1176
2018-02-06,1147,1,6,0,2019-12-31,0,0,0,16632
2018-06-08,899,0,3,0,2019-12-31,0,0,0,13704
2017-11-04,1238,1,4,0,2019-12-31,0,0,0,18888
2016-10-08,2695,1,2,0,2019-12-31,0,0,0,28296
2017-12-29,1722,1,1,0,2019-12-31,0,0,0,17568
2019-11-05,128,1,5,0,2019-12-31,0,0,0,1344
2016-12-14,1011,0,3,0,2019-12-31,0,0,0,26688
2019-04-07,811,1,4,0,2019-12-31,0,0,0,6432
2015-03-19,3732,1,5,0,2019-12-31,0,0,0,41952
2017-02-14,2260,1,3,0,2019-12-31,0,0,0,25200
2015-02-10,1289,0,2,0,2019-12-31,0,0,0,42840
2015-02-28,194,0,4,0,2019-12-31,0,0,0,42408
2015-06-29,568,1,2,1,2016-07-18,0,0,1,9240
2019-09-18,120,1,2,0,2019-12-31,0,0,0,2496
2018-03-19,509,0,4,0,2019-12-31,0,0,0,15648
2015-09-26,960,0,3,0,2019-12-31,0,0,0,37368
2017-03-13,734,0,5,0,2019-12-31,0,0,0,24552
2017-01-09,1166,0,2,0,2019-12-31,0,0,0,26064
2016-02-27,1475,1,3,0,2019-12-31,0,0,0,33672
2018-06-09,1330,1,8,0,2019-12-31,0,0,0,13680
2016-02-01,2415,1,2,0,2019-12-31,0,0,0,34296
2019-02-26,817,1,2,0,2019-12-31,0,0,0,7392
2018-07-19,1039,1,2,0,2019-12-31,0,0,0,12720
2017-08-13,979,0,3,0,2019-12-31,0,0,0,20880
2015-04-08,607,0,4,0,2019-12-31,0,0,0,41472
2018-02-14,825,0,1,0,2019-12-31,0,0,0,16440
2018-11-12,942,1,5,0,2019-12-31,0,0,0,9936
2016-11-29,911,0,4,0,2019-12-31,0,0,0,27048
2018-05-14,243,1,3,1,2018-09-15,0,0,1,2976
2015-02-22,2652,1,3,1,2018-03-21,1,0,0,26952
2015-12-17,1409,0,2,0,2019-12-31,0,0,0,35400
2018-08-31,488,0,3,0,2019-12-31,0,0,0,11688
2017-04-21,678,0,7,0,2019-12-31,0,0,0,23616
2017-03-30,837,0,4,0,2019-12-31,0,0,0,24144
2019-01-26,462,0,4,0,2019-12-31,0,0,0,8136
2019-07-20,435,1,1,0,2019-12-31,0,0,0,3936
2019-07-23,206,0,4,0,2019-12-31,0,0,0,3864
2019-08-01,108,0,2,0,2019-12-31,0,0,0,3648
2019-08-29,317,1,3,0,2019-12-31,0,0,0,2976
2017-09-12,934,0,3,0,2019-12-31,0,0,0,20160
2018-03-23,1031,0,2,0,2019-12-31,0,0,0,15552
2015-04-21,2396,1,5,0,2019-12-31,0,0,0,41160
2017-01-27,1027,0,6,0,2019-12-31,0,0,0,25632
2017-08-02,1581,1,3,1,2019-02-19,1,0,0,13584
2018-05-18,1045,1,2,0,2019-12-31,0,0,0,14208
2016-10-23,1501,0,2,0,2019-12-31,0,0,0,27936
2016-12-28,1181,0,2,0,2019-12-31,0,0,0,26352
2016-03-23,1017,0,3,0,2019-12-31,0,0,0,33072
2015-10-16,1355,0,2,0,2019-12-31,0,0,0,36888
2017-08-27,1401,1,2,1,2019-05-21,1,0,0,15168
2019-01-02,529,0,4,0,2019-12-31,0,0,0,8712
2017-03-19,1216,0,4,0,2019-12-31,0,0,0,24408
2018-10-13,428,0,3,0,2019-12-31,0,0,0,10656
2018-03-11,492,0,4,0,2019-12-31,0,0,0,15840
2019-06-25,526,1,4,0,2019-12-31,0,0,0,4536
2016-11-30,1165,0,2,0,2019-12-31,0,0,0,27024
2019-10-05,113,1,5,0,2019-12-31,0,0,0,2088
2018-07-21,436,0,3,0,2019-12-31,0,0,0,12672
2019-08-25,285,1,5,0,2019-12-31,0,0,0,3072
2016-11-15,1332,0,4,0,2019-12-31,0,0,0,27384
2018-12-04,347,0,3,0,2019-12-31,0,0,0,9408
2016-02-05,3011,1,5,1,2019-07-04,1,0,0,29880
2017-06-05,1054,1,2,0,2019-12-31,0,0,0,22536
2018-05-28,746,1,3,0,2019-12-31,0,0,0,13968
2017-04-26,922,0,1,0,2019-12-31,0,0,0,23496
2019-09-11,137,1,2,0,2019-12-31,0,0,0,2664
2016-09-12,1162,0,3,0,2019-12-31,0,0,0,28920
2015-01-01,1829,0,6,1,2018-07-24,0,0,1,31200
2016-02-01,1915,0,2,0,2019-12-31,0,0,0,34296
2015-03-07,2509,0,4,0,2019-12-31,0,0,0,42240
2016-09-27,1387,0,3,0,2019-12-31,0,0,0,28560
2015-06-28,1318,0,5,0,2019-12-31,0,0,0,39528
2018-08-26,684,0,4,0,2019-12-31,0,0,0,11808
2018-09-05,1086,1,3,0,2019-12-31,0,0,0,11568
2018-04-01,1428,1,2,0,2019-12-31,0,0,0,15336
2019-06-06,86,0,4,0,2019-12-31,0,0,0,4992
2015-07-28,2262,1,5,1,2018-06-16,1,0,0,25296
2016-05-07,626,0,1,0,2019-12-31,0,0,0,31992
2019-06-04,218,0,2,0,2019-12-31,0,0,0,5040
2019-11-09,140,1,3,0,2019-12-31,0,0,0,1248
2019-07-05,229,0,3,0,2019-12-31,0,0,0,4296
2018-06-25,448,0,3,0,2019-12-31,0,0,0,13296
2019-08-27,255,1,3,0,2019-12-31,0,0,0,3024
2018-09-28,684,1,5,0,2019-12-31,0,0,0,11016
2015-07-21,16,0,2,1,2015-08-12,0,0,1,528
2017-09-10,911,0,3,0,2019-12-31,0,0,0,20208
2016-09-12,2929,1,2,0,2019-12-31,0,0,0,28920
2018-08-17,704,0,5,0,2019-12-31,0,0,0,12024
2016-09-14,1179,0,4,0,2019-12-31,0,0,0,28872
2018-10-02,130,0,3,0,2019-12-31,0,0,0,10920
2016-08-18,1489,1,3,0,2019-12-31,0,0,0,29520
2016-06-09,1293,0,3,0,2019-12-31,0,0,0,31200
2016-06-06,1870,0,4,0,2019-12-31,0,0,0,31272
2016-01-11,2173,1,2,0,2019-12-31,0,0,0,34800
2016-06-09,102,0,4,1,2016-10-13,0,0,1,3024
2016-04-29,1202,1,5,1,2018-11-27,1,0,0,22608
2015-10-30,1570,0,4,1,2019-09-09,0,0,0,33840
2015-10-28,2222,1,3,0,2019-12-31,0,0,0,36600
2016-06-07,2935,1,2,0,2019-12-31,0,0,0,31248
2017-07-23,1893,1,3,0,2019-12-31,0,0,0,21384
2016-11-06,1485,0,2,0,2019-12-31,0,0,0,27600
2019-09-16,102,0,6,0,2019-12-31,0,0,0,2544
2017-11-19,1135,0,4,0,2019-12-31,0,0,0,18528
2017-09-07,638,0,4,0,2019-12-31,0,0,0,20280
2018-08-21,492,0,7,0,2019-12-31,0,0,0,11928
2016-08-01,1084,0,3,0,2019-12-31,0,0,0,29928
2019-02-26,390,0,3,0,2019-12-31,0,0,0,7392
2018-04-22,1167,1,5,0,2019-12-31,0,0,0,14832
2016-01-22,1982,0,3,0,2019-12-31,0,0,0,34536
2016-09-27,1034,0,4,0,2019-12-31,0,0,0,28560
2017-08-01,1068,0,4,0,2019-12-31,0,0,0,21168
2019-07-13,508,1,1,0,2019-12-31,0,0,0,4104
2019-12-14,16,0,3,0,2019-12-31,0,0,0,408
2016-06-17,2280,1,2,1,2018-08-14,1,0,0,18912
2016-08-11,1658,1,6,0,2019-12-31,0,0,0,29688
2018-02-22,1640,1,3,0,2019-12-31,0,0,0,16248
2018-11-07,769,1,4,0,2019-12-31,0,0,0,10056
2016-02-23,971,0,2,0,2019-12-31,0,0,0,33768
2016-03-18,2299,1,3,0,2019-12-31,0,0,0,33192
2015-08-27,3593,1,3,1,2019-12-22,0,1,0,37872
2019-04-14,213,0,4,0,2019-12-31,0,0,0,6264
2015-07-02,1905,0,3,0,2019-12-31,0,0,0,39432
2018-07-15,402,0,5,0,2019-12-31,0,0,0,12816
2017-09-21,915,1,3,1,2018-10-25,1,0,0,9576
2015-11-24,1194,0,6,0,2019-12-31,0,0,0,35952
2015-12-21,2989,1,3,0,2019-12-31,0,0,0,35304
2019-03-28,259,0,3,0,2019-12-31,0,0,0,6672
2018-05-14,644,0,4,0,2019-12-31,0,0,0,14304
2019-05-08,337,1,3,0,2019-12-31,0,0,0,5688
2018-02-16,800,0,3,0,2019-12-31,0,0,0,16392
2019-01-21,655,1,2,0,2019-12-31,0,0,0,8256
2019-09-02,97,0,2,0,2019-12-31,0,0,0,2880
2015-01-06,3206,1,2,1,2018-11-11,0,1,0,33720
2017-05-16,1238,1,3,1,2018-10-17,1,0,0,12456
2017-10-14,879,0,6,0,2019-12-31,0,0,0,19392
2016-02-02,1629,1,3,0,2019-12-31,0,0,0,34272
2019-09-05,129,0,4,0,2019-12-31,0,0,0,2808
2019-11-21,106,1,3,0,2019-12-31,0,0,0,960
2017-02-27,1521,1,4,0,2019-12-31,0,0,0,24888
2019-01-15,597,1,4,0,2019-12-31,0,0,0,8400
2016-04-11,2437,1,5,1,2019-03-05,1,0,0,25392
2017-12-11,608,0,3,0,2019-12-31,0,0,0,18000
2017-03-12,680,0,2,0,2019-12-31,0,0,0,24576
2015-12-09,2015,0,5,0,2019-12-31,0,0,0,35592
2015-01-16,2771,1,4,1,2019-10-02,0,0,0,41280
2016-11-27,1099,0,2,1,2019-08-22,1,0,0,23952
2015-08-21,2909,1,2,1,2018-10-25,1,0,0,27864
2019-10-21,82,0,3,0,2019-12-31,0,0,0,1704
2017-04-29,988,1,5,0,2019-12-31,0,0,0,23424
2016-03-02,1616,0,3,0,2019-12-31,0,0,0,33576
2018-12-28,646,1,5,0,2019-12-31,0,0,0,8832
2018-05-09,555,0,5,0,2019-12-31,0,0,0,14424
2017-12-02,899,0,3,0,2019-12-31,0,0,0,18216
2018-05-03,789,1,2,1,2018-11-22,1,0,0,4872
2018-09-12,369,0,3,0,2019-12-31,0,0,0,11400
2018-05-10,559,0,5,0,2019-12-31,0,0,0,14400
2015-10-03,2591,1,2,1,2018-08-13,1,1,0,25080
2018-01-12,818,0,4,0,2019-12-31,0,0,0,17232
2019-08-28,73,0,4,0,2019-12-31,0,0,0,3000
2016-11-27,1970,1,5,1,2019-03-03,1,0,0,19824
2019-06-01,134,0,3,0,2019-12-31,0,0,0,5112
2018-07-02,535,0,5,0,2019-12-31,0,0,0,13128
2018-08-28,334,0,2,0,2019-12-31,0,0,0,11760
2016-05-29,1380,1,3,0,2019-12-31,0,0,0,31464
2017-02-26,403,0,5,0,2019-12-31,0,0,0,24912
2018-08-18,1079,1,4,0,2019-12-31,0,0,0,12000
2019-01-10,448,1,3,0,2019-12-31,0,0,0,8520
2017-03-05,1106,0,4,0,2019-12-31,0,0,0,24744
2016-05-03,1131,0,6,0,2019-12-31,0,0,0,32088
2018-12-02,376,0,4,0,2019-12-31,0,0,0,9456
2015-12-13,1332,0,2,0,2019-12-31,0,0,0,35496
2015-10-29,2117,0,3,0,2019-12-31,0,0,0,36576
2015-01-24,1897,0,1,0,2019-12-31,0,0,0,43248
2016-11-13,485,0,3,0,2019-12-31,0,0,0,27432
2017-11-18,2023,1,5,0,2019-12-31,0,0,0,18552
2019-01-06,370,1,5,0,2019-12-31,0,0,0,8616
2015-01-19,3122,1,2,1,2018-09-26,0,1,0,32304
2019-05-27,225,0,3,0,2019-12-31,0,0,0,5232
2017-06-14,1515,1,1,0,2019-12-31,0,0,0,22320
2017-12-28,805,0,3,0,2019-12-31,0,0,0,17592
2018-05-09,1463,1,4,1,2019-08-07,1,0,0,10920
2017-02-01,1066,0,2,0,2019-12-31,0,0,0,25512
2018-12-04,628,0,7,0,2019-12-31,0,0,0,9408
2018-09-06,1023,1,3,0,2019-12-31,0,0,0,11544
2019-03-26,321,0,5,0,2019-12-31,0,0,0,6720
2018-04-22,704,1,4,0,2019-12-31,0,0,0,14832
2018-08-27,1161,1,2,0,2019-12-31,0,0,0,11784
2019-06-26,264,1,1,0,2019-12-31,0,0,0,4512
2015-12-23,1584,0,2,0,2019-12-31,0,0,0,35256
2019-11-29,16,0,1,0,2019-12-31,0,0,0,768
2019-01-25,477,1,3,0,2019-12-31,0,0,0,8160
2017-11-27,683,1,3,0,2019-12-31,0,0,0,18336
2017-08-17,568,0,4,0,2019-12-31,0,0,0,20784
2019-08-18,92,0,4,0,2019-12-31,0,0,0,3240
2015-02-26,3171,1,3,1,2018-08-30,0,1,0,30744
2018-08-13,390,1,5,0,2019-12-31,0,0,0,12120
2017-04-10,1612,1,1,1,2018-10-17,1,0,0,13320
2018-10-13,563,0,4,0,2019-12-31,0,0,0,10656
2015-03-10,2002,0,1,0,2019-12-31,0,0,0,42168
2018-06-20,637,1,1,1,2019-01-19,1,0,0,5112
2015-09-24,1391,1,5,1,2016-12-23,1,0,0,10944
2016-03-29,1184,1,2,1,2017-10-10,0,0,1,13440
2016-05-04,1389,1,3,1,2019-06-19,0,0,0,27384
2017-12-08,867,0,3,0,2019-12-31,0,0,0,18072
2016-05-23,971,0,3,0,2019-12-31,0,0,0,31608
2016-03-24,1905,1,4,0,2019-12-31,0,0,0,33048
2019-02-11,322,0,3,0,2019-12-31,0,0,0,7752
2018-10-13,581,0,3,0,2019-12-31,0,0,0,10656
2017-05-15,886,1,5,0,2019-12-31,0,0,0,23040
2015-09-07,2110,0,1,0,2019-12-31,0,0,0,37824
2015-11-15,639,0,4,1,2018-02-22,1,0,0,19920
2019-07-31,122,0,5,0,2019-12-31,0,0,0,3672
2016-04-25,928,0,2,0,2019-12-31,0,0,0,32280
2019-06-03,223,0,3,0,2019-12-31,0,0,0,5064
2016-05-30,2153,1,3,0,2019-12-31,0,0,0,31440
2019-06-21,104,0,1,0,2019-12-31,0,0,0,4632
2017-11-15,1921,1,5,0,2019-12-31,0,0,0,18624
2018-05-24,741,0,4,0,2019-12-31,0,0,0,14064
2018-07-11,686,0,1,0,2019-12-31,0,0,0,12912
2016-04-26,2140,1,2,1,2019-05-17,1,0,0,26784
2016-09-07,1276,0,3,0,2019-12-31,0,0,0,29040
2016-10-20,1177,0,3,1,2019-08-27,1,0,0,24984
2016-11-01,2174,1,2,1,2019-09-07,1,0,0,24960
2016-09-19,1197,0,2,0,2019-12-31,0,0,0,28752
2018-06-28,666,0,4,0,2019-12-31,0,0,0,13224
2015-07-23,1298,0,2,0,2019-12-31,0,0,0,38928
2015-12-18,1425,0,3,1,2018-12-30,1,0,0,26592
2015-05-29,767,0,4,0,2019-12-31,0,0,0,40248
2017-03-07,834,0,4,0,2019-12-31,0,0,0,24696
2019-08-07,14,0,4,0,2019-12-31,0,0,0,3504
2017-03-20,970,0,3,0,2019-12-31,0,0,0,24384
2016-05-08,577,0,3,0,2019-12-31,0,0,0,31968
2016-02-10,371,0,3,1,2016-10-25,0,0,1,6192
2018-12-16,271,0,4,0,2019-12-31,0,0,0,9120
2016-04-10,1028,0,2,0,2019-12-31,0,0,0,32640
2015-04-17,3604,1,4,1,2019-12-27,0,1,0,41160
2016-11-23,943,0,2,0,2019-12-31,0,0,0,27192
2019-07-14,376,1,3,0,2019-12-31,0,0,0,4080
2015-12-11,622,0,2,1,2019-06-26,0,0,1,31032
2016-10-04,1462,0,4,0,2019-12-31,0,0,0,28392
2017-04-23,2060,1,7,0,2019-12-31,0,0,0,23568
2019-10-13,61,0,2,1,2019-12-28,0,0,1,1824
2015-07-04,1609,1,3,0,2019-12-31,0,0,0,39384
2015-03-07,2599,0,3,0,2019-12-31,0,0,0,42240
2018-03-26,681,0,2,0,2019-12-31,0,0,0,15480
2015-04-30,1130,0,3,0,2019-12-31,0,0,0,40944
2016-08-06,1718,1,3,1,2018-02-04,1,0,0,13128
2016-04-23,1067,0,3,0,2019-12-31,0,0,0,32328
2018-12-09,912,1,2,0,2019-12-31,0,0,0,9288
2015-09-11,2080,1,3,1,2018-09-15,1,0,0,26400
2018-04-29,1453,1,3,0,2019-12-31,0,0,0,14664
2019-07-16,219,0,1,0,2019-12-31,0,0,0,4032
2016-07-09,1779,1,3,1,2018-03-09,1,0,0,14592
2018-08-14,1064,1,3,0,2019-12-31,0,0,0,12096
2016-10-26,1251,0,3,0,2019-12-31,0,0,0,27864
2017-02-28,649,1,3,1,2017-10-11,0,0,1,5400
2018-08-23,884,1,2,0,2019-12-31,0,0,0,11880
2016-04-24,702,0,2,0,2019-12-31,0,0,0,32304
2018-11-05,914,1,1,0,2019-12-31,0,0,0,10104
2017-07-20,1169,0,5,0,2019-12-31,0,0,0,21456
2018-06-01,327,0,3,0,2019-12-31,0,0,0,13872
2017-03-22,753,1,3,1,2017-12-11,1,0,0,6336
2018-02-21,468,0,4,0,2019-12-31,0,0,0,16272
2018-04-20,636,0,2,0,2019-12-31,0,0,0,14880
2015-03-10,1887,0,2,0,2019-12-31,0,0,0,42168
2018-11-28,528,0,5,0,2019-12-31,0,0,0,9552
2017-09-26,1015,1,2,1,2018-07-30,1,0,0,7368
2017-03-08,1167,0,5,0,2019-12-31,0,0,0,24672
2015-05-23,2056,1,5,0,2019-12-31,0,0,0,40392
2019-03-04,404,0,5,0,2019-12-31,0,0,0,7248
2017-08-26,1254,1,4,1,2019-03-25,1,0,0,13824
2019-09-22,70,0,5,0,2019-12-31,0,0,0,2400
2016-04-09,1563,0,3,0,2019-12-31,0,0,0,32664
2018-10-18,59,0,4,1,2019-04-30,0,0,1,4656
2017-04-16,1435,0,3,0,2019-12-31,0,0,0,23736
2019-06-22,224,1,6,0,2019-12-31,0,0,0,4608
2015-08-06,1731,0,3,0,2019-12-31,0,0,0,38592
2018-09-29,470,0,4,0,2019-12-31,0,0,0,10992
2017-03-04,869,0,2,0,2019-12-31,0,0,0,24768
2019-02-26,275,0,4,0,2019-12-31,0,0,0,7392
2019-09-05,82,0,5,0,2019-12-31,0,0,0,2808
2016-05-03,1442,0,3,0,2019-12-31,0,0,0,32088
2019-10-30,96,0,6,0,2019-12-31,0,0,0,1488
2018-05-21,770,0,2,0,2019-12-31,0,0,0,14136
2015-01-12,1897,0,4,0,2019-12-31,0,0,0,43536
2018-07-09,965,1,4,0,2019-12-31,0,0,0,12960
2015-03-31,2695,1,5,1,2018-06-13,1,0,0,28080
2015-05-16,1577,1,3,0,2019-12-31,0,0,0,40560
2015-05-22,1333,0,4,0,2019-12-31,0,0,0,40416
2019-11-12,73,0,4,0,2019-12-31,0,0,0,1176
2015-07-04,1257,0,3,0,2019-12-31,0,0,0,39384
2017-01-24,2438,1,2,0,2019-12-31,0,0,0,25704
2019-11-27,73,1,2,0,2019-12-31,0,0,0,816
2015-02-20,1301,0,2,0,2019-12-31,0,0,0,42600
2019-03-24,422,1,3,0,2019-12-31,0,0,0,6768
2018-03-21,788,0,3,0,2019-12-31,0,0,0,15600
2017-04-13,1458,0,2,0,2019-12-31,0,0,0,23808
2019-04-01,89,0,4,0,2019-12-31,0,0,0,6576
2019-03-09,316,0,2,0,2019-12-31,0,0,0,7128
2017-05-07,1967,1,4,0,2019-12-31,0,0,0,23232
2019-12-10,25,0,4,0,2019-12-31,0,0,0,504
2017-09-24,785,0,2,0,2019-12-31,0,0,0,19872
2018-09-09,1302,1,2,0,2019-12-31,0,0,0,11472
2019-04-16,274,0,3,0,2019-12-31,0,0,0,6216
2019-10-23,71,0,3,0,2019-12-31,0,0,0,1656
2017-06-22,921,0,4,0,2019-12-31,0,0,0,22128
2015-08-18,672,0,3,1,2017-07-20,0,0,1,16848
2016-03-19,1435,0,3,0,2019-12-31,0,0,0,33168
2015-09-14,1221,0,2,0,2019-12-31,0,0,0,37656
2017-07-30,2289,1,4,0,2019-12-31,0,0,0,21216
2019-04-15,304,0,2,0,2019-12-31,0,0,0,6240
2019-07-11,543,1,1,0,2019-12-31,0,0,0,4152
2019-01-25,286,0,3,0,2019-12-31,0,0,0,8160
2017-12-21,764,0,1,0,2019-12-31,0,0,0,17760
2019-01-15,237,0,5,0,2019-12-31,0,0,0,8400
2018-08-07,573,0,3,1,2019-12-17,0,0,1,11928
2018-06-07,855,0,2,0,2019-12-31,0,0,0,13728
2019-12-19,13,0,2,0,2019-12-31,0,0,0,288
2016-08-05,2314,1,3,0,2019-12-31,0,0,0,29832
2016-11-19,494,0,1,0,2019-12-31,0,0,0,27288
2019-02-22,740,1,2,0,2019-12-31,0,0,0,7488
2016-02-12,1013,1,4,1,2019-08-25,0,0,0,30960
2019-11-02,49,0,3,0,2019-12-31,0,0,0,1416
2019-06-17,248,0,3,0,2019-12-31,0,0,0,4728
2019-06-18,272,1,5,0,2019-12-31,0,0,0,4704
2015-07-01,1729,0,7,0,2019-12-31,0,0,0,39456
2015-06-02,1706,0,2,0,2019-12-31,0,0,0,40152
2019-09-26,233,1,3,0,2019-12-31,0,0,0,2304
2018-05-31,943,1,4,1,2019-05-29,1,0,0,8712
2016-05-27,2472,1,3,1,2018-12-10,1,0,0,22248
2017-07-10,928,0,2,0,2019-12-31,0,0,0,21696
2017-07-11,2221,1,3,0,2019-12-31,0,0,0,21672
2017-09-03,849,0,1,0,2019-12-31,0,0,0,20376
2019-12-01,23,0,3,0,2019-12-31,0,0,0,720
2017-02-19,1663,1,4,0,2019-12-31,0,0,0,25080
2016-06-17,1219,0,3,0,2019-12-31,0,0,0,31008
2015-07-07,1766,0,2,1,2019-12-03,0,0,0,38640
2017-01-27,1499,1,2,0,2019-12-31,0,0,0,25632
2018-02-23,382,1,4,0,2019-12-31,0,0,0,16224
2015-03-19,2967,1,3,1,2018-06-11,1,0,0,28320
2019-07-23,302,1,2,0,2019-12-31,0,0,0,3864
2015-05-28,878,0,3,1,2018-08-11,0,0,0,28104
2019-09-30,68,0,3,0,2019-12-31,0,0,0,2208
2015-10-03,1418,0,4,1,2018-08-24,1,0,0,25344
2018-06-03,278,0,3,0,2019-12-31,0,0,0,13824
2018-08-07,503,0,7,0,2019-12-31,0,0,0,12264
2016-02-26,3284,1,2,0,2019-12-31,0,0,0,33696
2015-06-25,1688,0,5,0,2019-12-31,0,0,0,39600
2016-05-26,625,0,4,0,2019-12-31,0,0,0,31536
2017-09-01,1195,0,3,0,2019-12-31,0,0,0,20424
2016-05-08,1576,0,4,0,2019-12-31,0,0,0,31968
2017-11-23,614,0,4,0,2019-12-31,0,0,0,18432
2018-08-20,584,0,4,0,2019-12-31,0,0,0,11952
2017-01-07,1151,0,5,0,2019-12-31,0,0,0,26112
2017-01-12,753,0,3,0,2019-12-31,0,0,0,25992
2018-11-28,535,0,2,0,2019-12-31,0,0,0,9552
2019-12-28,2,0,5,0,2019-12-31,0,0,0,72
2018-03-22,1100,1,3,0,2019-12-31,0,0,0,15576
2016-12-20,2061,1,3,0,2019-12-31,0,0,0,26544
2017-06-03,905,0,2,0,2019-12-31,0,0,0,22584
2017-10-17,885,0,4,0,2019-12-31,0,0,0,19320
2017-10-17,1646,1,4,0,2019-12-31,0,0,0,19320
2017-02-02,2044,1,3,1,2019-11-12,1,0,0,24312
2015-07-11,1182,0,3,0,2019-12-31,0,0,0,39216
2016-04-20,2534,1,2,0,2019-12-31,0,0,0,32400
2019-10-04,67,0,3,0,2019-12-31,0,0,0,2112
2019-01-03,209,0,5,0,2019-12-31,0,0,0,8688
2018-02-03,813,0,2,0,2019-12-31,0,0,0,16704
2016-06-29,1247,0,4,0,2019-12-31,0,0,0,30720
2017-07-24,1207,0,1,0,2019-12-31,0,0,0,21360
2017-07-03,745,0,2,0,2019-12-31,0,0,0,21864
2016-11-07,1598,0,1,0,2019-12-31,0,0,0,27576
2016-12-11,1979,1,4,1,2019-03-04,1,0,0,19512
2016-04-17,1298,0,4,0,2019-12-31,0,0,0,32472
2015-01-05,2530,1,3,0,2019-12-31,0,0,0,43704
2019-05-13,302,0,6,0,2019-12-31,0,0,0,5568
2018-09-17,206,0,3,0,2019-12-31,0,0,0,11280
2017-10-24,1241,1,5,0,2019-12-31,0,0,0,19152
2017-10-24,654,0,7,0,2019-12-31,0,0,0,19152
2015-08-14,1622,0,2,0,2019-12-31,0,0,0,38400
2015-12-26,1292,0,5,0,2019-12-31,0,0,0,35184
2019-01-09,770,1,2,0,2019-12-31,0,0,0,8544
2019-07-27,196,0,4,0,2019-12-31,0,0,0,3768
2018-11-29,849,1,3,0,2019-12-31,0,0,0,9528
2015-07-08,1257,0,4,0,2019-12-31,0,0,0,39288
2017-02-20,1246,1,4,0,2019-12-31,0,0,0,25056
2015-03-10,2192,1,4,0,2019-12-31,0,0,0,42168
2016-03-09,978,1,4,1,2018-11-08,1,0,0,23376
2016-03-25,2012,1,4,1,2018-11-16,0,0,1,23184
2015-11-01,707,0,3,0,2019-12-31,0,0,0,36504
2015-08-04,1919,1,3,0,2019-12-31,0,0,0,38640
2018-05-29,627,0,8,0,2019-12-31,0,0,0,13944
2018-12-04,615,0,2,0,2019-12-31,0,0,0,9408
